time,y,x,t1p5m_gb,snowfall,snow_grnd_gb,snow_depth_gb,resp_s_gb,precip,smc_tot,snow_can_gb,sw_down,time_value,run_ini,run_end,time_delta,date,year,doy_f,doy,dap_f,dap,das_f,das
112,1,1,289.92502,0.0,0.0,0.0,1.1333526e-07,4.4101253e-05,1178.9388,0.0,140.28777,9676800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,112 days,2016-06-21 06:00:00,2016,172.25,173,11.25,12,112.0,112
113,1,1,288.61163,0.0,0.0,0.0,1.05228594e-07,0.0,1176.0453,0.0,111.648964,9763200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,113 days,2016-06-22 06:00:00,2016,173.25,174,12.25,13,113.0,113
114,1,1,291.01495,0.0,0.0,0.0,1.1862097e-07,0.0,1174.6476,0.0,114.27264,9849600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,114 days,2016-06-23 06:00:00,2016,174.25,175,13.25,14,114.0,114
115,1,1,290.59146,0.0,0.0,0.0,1.2265309e-07,0.0,1173.4146,0.0,130.21638,9936000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,115 days,2016-06-24 06:00:00,2016,175.25,176,14.25,15,115.0,115
116,1,1,289.99167,0.0,0.0,0.0,1.1959622e-07,0.0,1171.9767,0.0,161.80095,10022400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,116 days,2016-06-25 06:00:00,2016,176.25,177,15.25,16,116.0,116
117,1,1,291.38522,0.0,0.0,0.0,1.2437921e-07,0.0,1170.8423,0.0,164.1902,10108800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,117 days,2016-06-26 06:00:00,2016,177.25,178,16.25,17,117.0,117
118,1,1,291.18826,0.0,0.0,0.0,1.1088927e-07,0.0003322,1191.1075,0.0,172.36006,10195200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,118 days,2016-06-27 06:00:00,2016,178.25,179,17.25,18,118.0,118
119,1,1,290.14548,0.0,0.0,0.0,1.098933e-07,5.291625e-05,1196.936,0.0,171.25159,10281600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,119 days,2016-06-28 06:00:00,2016,179.25,180,18.25,19,119.0,119
120,1,1,291.12863,0.0,0.0,0.0,1.15783685e-07,0.0,1193.6849,0.0,177.963,10368000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,120 days,2016-06-29 06:00:00,2016,180.25,181,19.25,20,120.0,120
121,1,1,293.0397,0.0,0.0,0.0,1.15176626e-07,2.645625e-05,1189.1686,0.0,130.3665,10454400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,121 days,2016-06-30 06:00:00,2016,181.25,182,20.25,21,121.0,121
122,1,1,293.51932,0.0,0.0,0.0,1.1943276e-07,3.5275003e-05,1187.1871,0.0,121.5808,10540800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,122 days,2016-07-01 06:00:00,2016,182.25,183,21.25,22,122.0,122
123,1,1,292.8473,0.0,0.0,0.0,1.2070764e-07,0.0,1184.0529,0.0,142.40715,10627200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,123 days,2016-07-02 06:00:00,2016,183.25,184,22.25,23,123.0,123
124,1,1,293.83624,0.0,0.0,0.0,1.2146641e-07,0.0,1181.5182,0.0,151.65651,10713600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,124 days,2016-07-03 06:00:00,2016,184.25,185,23.25,24,124.0,124
125,1,1,294.27368,0.0,0.0,0.0,1.2474042e-07,0.0,1179.4896,0.0,154.87608,10800000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,125 days,2016-07-04 06:00:00,2016,185.25,186,24.25,25,125.0,125
126,1,1,293.68936,0.0,0.0,0.0,1.2157268e-07,0.0,1177.6017,0.0,156.65733,10886400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,126 days,2016-07-05 06:00:00,2016,186.25,187,25.25,26,126.0,126
127,1,1,294.21066,0.0,0.0,0.0,1.1319926e-07,3.5279998e-05,1177.029,0.0,133.83467,10972800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,127 days,2016-07-06 06:00:00,2016,187.25,188,26.25,27,127.0,127
128,1,1,295.06116,0.0,0.0,0.0,1.18866716e-07,0.0,1175.4302,0.0,113.19107,11059200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,128 days,2016-07-07 06:00:00,2016,188.25,189,27.25,28,128.0,128
129,1,1,289.06186,0.0,0.0,0.0,9.792357e-08,0.0,1173.9137,0.0,172.16791,11145600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,129 days,2016-07-08 06:00:00,2016,189.25,190,28.25,29,129.0,129
130,1,1,288.2114,0.0,0.0,0.0,8.748946e-08,0.0,1172.6583,0.0,169.6856,11232000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,130 days,2016-07-09 06:00:00,2016,190.25,191,29.25,30,130.0,130
131,1,1,290.52557,0.0,0.0,0.0,9.517425e-08,0.0,1171.7897,0.0,168.31067,11318400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,131 days,2016-07-10 06:00:00,2016,191.25,192,30.25,31,131.0,131
132,1,1,294.36325,0.0,0.0,0.0,1.08584516e-07,0.0,1170.665,0.0,163.32141,11404800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,132 days,2016-07-11 06:00:00,2016,192.25,193,31.25,32,132.0,132
133,1,1,295.9135,0.0,0.0,0.0,1.1809305e-07,0.00027927497,1171.2146,0.0,164.33421,11491200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,133 days,2016-07-12 06:00:00,2016,193.25,194,32.25,33,133.0,133
134,1,1,296.2711,0.0,0.0,0.0,1.1386018e-07,0.0,1188.2169,0.0,162.69957,11577600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,134 days,2016-07-13 06:00:00,2016,194.25,195,33.25,34,134.0,134
135,1,1,295.3054,0.0,0.0,0.0,1.19196365e-07,0.00021164998,1191.5863,0.0,163.46468,11664000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,135 days,2016-07-14 06:00:00,2016,195.25,196,34.25,35,135.0,135
136,1,1,295.8766,0.0,0.0,0.0,1.1664642e-07,0.0,1196.3982,0.0,166.32866,11750400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,136 days,2016-07-15 06:00:00,2016,196.25,197,35.25,36,136.0,136
137,1,1,296.6751,0.0,0.0,0.0,1.1873687e-07,0.0,1190.7167,0.0,166.6019,11836800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,137 days,2016-07-16 06:00:00,2016,197.25,198,36.25,37,137.0,137
138,1,1,292.93015,0.0,0.0,0.0,1.0448385e-07,0.00013522623,1190.7135,0.0,81.14083,11923200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,138 days,2016-07-17 06:00:00,2016,198.25,199,37.25,38,138.0,138
139,1,1,287.02646,0.0,0.0,0.0,8.722352e-08,0.0,1191.667,0.0,171.5379,12009600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,139 days,2016-07-18 06:00:00,2016,199.25,200,38.25,39,139.0,139
140,1,1,286.49585,0.0,0.0,0.0,8.0813095e-08,0.0,1186.771,0.0,176.75139,12096000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,140 days,2016-07-19 06:00:00,2016,200.25,201,39.25,40,140.0,140
141,1,1,287.23468,0.0,0.0,0.0,8.109516e-08,0.0,1183.9608,0.0,96.47589,12182400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,141 days,2016-07-20 06:00:00,2016,201.25,202,40.25,41,141.0,141
142,1,1,288.06802,0.0,0.0,0.0,8.9425846e-08,0.0,1181.3695,0.0,151.94118,12268800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,142 days,2016-07-21 06:00:00,2016,202.25,203,41.25,42,142.0,142
143,1,1,288.70016,0.0,0.0,0.0,8.991216e-08,0.00027928627,1189.6881,0.0,146.3972,12355200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,143 days,2016-07-22 06:00:00,2016,203.25,204,42.25,43,143.0,143
144,1,1,287.971,0.0,0.0,0.0,8.772705e-08,0.0,1197.6431,0.0,158.27705,12441600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,144 days,2016-07-23 06:00:00,2016,204.25,205,43.25,44,144.0,144
145,1,1,291.16595,0.0,0.0,0.0,1.0099733e-07,0.0,1192.5352,0.0,172.01607,12528000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,145 days,2016-07-24 06:00:00,2016,205.25,206,44.25,45,145.0,145
146,1,1,293.8354,0.0,0.0,0.0,1.1460586e-07,0.0,1187.7125,0.0,175.19562,12614400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,146 days,2016-07-25 06:00:00,2016,206.25,207,45.25,46,146.0,146
147,1,1,294.05417,0.0,0.0,0.0,1.16263095e-07,0.0003410375,1190.5658,0.0,174.7356,12700800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,147 days,2016-07-26 06:00:00,2016,207.25,208,46.25,47,147.0,147
148,1,1,295.36234,0.0,0.0,0.0,1.0908903e-07,0.0,1207.1146,0.0,178.1554,12787200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,148 days,2016-07-27 06:00:00,2016,208.25,209,47.25,48,148.0,148
149,1,1,294.54025,0.0,0.0,0.0,1.1716218e-07,0.0,1200.7675,0.0,161.87599,12873600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,149 days,2016-07-28 06:00:00,2016,209.25,210,48.25,49,149.0,149
150,1,1,290.3535,0.0,0.0,0.0,1.03034004e-07,0.0,1194.3267,0.0,176.97205,12960000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,150 days,2016-07-29 06:00:00,2016,210.25,211,49.25,50,150.0,150
151,1,1,290.4791,0.0,0.0,0.0,1.0028457e-07,0.0003469,1198.6709,0.0,166.09668,13046400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,151 days,2016-07-30 06:00:00,2016,211.25,212,50.25,51,151.0,151
152,1,1,292.61343,0.0,0.0,0.0,1.06552456e-07,0.0,1212.9661,0.0,167.19844,13132800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,152 days,2016-07-31 06:00:00,2016,212.25,213,51.25,52,152.0,152
153,1,1,293.08603,0.0,0.0,0.0,1.12606166e-07,0.0,1206.5586,0.0,175.53203,13219200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,153 days,2016-08-01 06:00:00,2016,213.25,214,52.25,53,153.0,153
154,1,1,293.318,0.0,0.0,0.0,1.0697388e-07,0.0,1200.7191,0.0,97.53589,13305600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,154 days,2016-08-02 06:00:00,2016,214.25,215,53.25,54,154.0,154
155,1,1,291.9068,0.0,0.0,0.0,1.13139855e-07,0.0,1195.1201,0.0,184.00697,13392000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,155 days,2016-08-03 06:00:00,2016,215.25,216,54.25,55,155.0,155
156,1,1,291.63498,0.0,0.0,0.0,1.0761145e-07,0.00035866245,1203.5048,0.0,180.848,13478400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,156 days,2016-08-04 06:00:00,2016,216.25,217,55.25,56,156.0,156
157,1,1,293.2235,0.0,0.0,0.0,1.1370028e-07,0.0,1213.983,0.0,178.0613,13564800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,157 days,2016-08-05 06:00:00,2016,217.25,218,56.25,57,157.0,157
158,1,1,295.14954,0.0,0.0,0.0,1.2363726e-07,0.0,1207.0054,0.0,188.21391,13651200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,158 days,2016-08-06 06:00:00,2016,218.25,219,57.25,58,158.0,158
159,1,1,296.25052,0.0,0.0,0.0,1.2508536e-07,0.0,1199.4672,0.0,212.08221,13737600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,159 days,2016-08-07 06:00:00,2016,219.25,220,58.25,59,159.0,159
160,1,1,296.17575,0.0,0.0,0.0,1.2103433e-07,0.00038511874,1202.3193,0.0,198.71039,13824000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,160 days,2016-08-08 06:00:00,2016,220.25,221,59.25,60,160.0,160
161,1,1,293.4028,0.0,0.0,0.0,1.1713369e-07,2.3518753e-05,1220.1764,0.0,164.75362,13910400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,161 days,2016-08-09 06:00:00,2016,221.25,222,60.25,61,161.0,161
162,1,1,292.25803,0.0,0.0,0.0,1.1762274e-07,0.0,1213.2938,0.0,148.43697,13996800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,162 days,2016-08-10 06:00:00,2016,222.25,223,61.25,62,162.0,162
163,1,1,289.4855,0.0,0.0,0.0,1.0790324e-07,0.0,1206.4524,0.0,161.28738,14083200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,163 days,2016-08-11 06:00:00,2016,223.25,224,62.25,63,163.0,163
164,1,1,287.22958,0.0,0.0,0.0,9.0218634e-08,0.000352775,1202.1759,0.0,217.7548,14169600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,164 days,2016-08-12 06:00:00,2016,224.25,225,63.25,64,164.0,164
165,1,1,288.6415,0.0,0.0,0.0,8.643545e-08,4.7037498e-05,1223.8053,0.0,219.62758,14256000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,165 days,2016-08-13 06:00:00,2016,225.25,226,64.25,65,165.0,165
166,1,1,291.11148,0.0,0.0,0.0,9.5830764e-08,0.0,1218.867,0.0,226.96391,14342400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,166 days,2016-08-14 06:00:00,2016,226.25,227,65.25,66,166.0,166
167,1,1,294.81833,0.0,0.0,0.0,1.0977049e-07,0.0,1211.2948,0.0,220.47253,14428800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,167 days,2016-08-15 06:00:00,2016,227.25,228,66.25,67,167.0,167
168,1,1,295.0354,0.0,0.0,0.0,1.1743858e-07,0.0,1203.5898,0.0,168.01262,14515200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,168 days,2016-08-16 06:00:00,2016,228.25,229,67.25,68,168.0,168
169,1,1,293.8904,0.0,0.0,0.0,1.012771e-07,0.00036158995,1227.5819,0.0,66.628006,14601600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,169 days,2016-08-17 06:00:00,2016,229.25,230,68.25,69,169.0,169
170,1,1,296.3905,0.0,0.0,0.0,1.192227e-07,0.0,1221.8275,0.0,230.691,14688000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,170 days,2016-08-18 06:00:00,2016,230.25,231,69.25,70,170.0,170
171,1,1,293.30038,0.0,0.0,0.0,1.2498658e-07,0.0,1213.564,0.0,178.3928,14774400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,171 days,2016-08-19 06:00:00,2016,231.25,232,70.25,71,171.0,171
172,1,1,295.8791,0.0,0.0,0.0,1.310426e-07,0.0,1205.4873,0.0,220.00026,14860800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,172 days,2016-08-20 06:00:00,2016,232.25,233,71.25,72,172.0,172
173,1,1,296.89554,0.0,0.0,0.0,1.3226027e-07,0.0003616,1201.5426,0.0,162.21484,14947200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,173 days,2016-08-21 06:00:00,2016,233.25,234,72.25,73,173.0,173
174,1,1,289.0671,0.0,0.0,0.0,1.0599664e-07,0.0,1222.6139,0.0,42.502377,15033600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,174 days,2016-08-22 06:00:00,2016,234.25,235,73.25,74,174.0,174
175,1,1,285.5463,0.0,0.0,0.0,8.4964476e-08,0.0,1216.5061,0.0,180.78127,15120000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,175 days,2016-08-23 06:00:00,2016,235.25,236,74.25,75,175.0,175
176,1,1,288.7703,0.0,0.0,0.0,9.27443e-08,0.0,1209.38,0.0,231.4035,15206400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,176 days,2016-08-24 06:00:00,2016,236.25,237,75.25,76,176.0,176
177,1,1,291.49527,0.0,0.0,0.0,1.0491387e-07,0.0,1201.9672,0.0,235.6253,15292800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,177 days,2016-08-25 06:00:00,2016,237.25,238,76.25,77,177.0,177
178,1,1,293.38422,0.0,0.0,0.0,1.1738004e-07,0.0,1195.7279,0.0,243.48878,15379200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,178 days,2016-08-26 06:00:00,2016,238.25,239,77.25,78,178.0,178
179,1,1,293.42947,0.0,0.0,0.0,1.0868166e-07,0.00023813131,1199.4685,0.0,249.03215,15465600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,179 days,2016-08-27 06:00:00,2016,239.25,240,78.25,79,179.0,179
180,1,1,294.49197,0.0,0.0,0.0,1.0240737e-07,0.000332195,1214.6353,0.0,252.25587,15552000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,180 days,2016-08-28 06:00:00,2016,240.25,241,79.25,80,180.0,180
181,1,1,296.7262,0.0,0.0,0.0,1.1133951e-07,0.0,1222.4392,0.0,251.79399,15638400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,181 days,2016-08-29 06:00:00,2016,241.25,242,80.25,81,181.0,181
182,1,1,298.27927,0.0,0.0,0.0,1.2557464e-07,0.0,1214.0177,0.0,246.92133,15724800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,182 days,2016-08-30 06:00:00,2016,242.25,243,81.25,82,182.0,182
183,1,1,295.0992,0.0,0.0,0.0,1.3149871e-07,0.0,1206.5574,0.0,140.9535,15811200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,183 days,2016-08-31 06:00:00,2016,243.25,244,82.25,83,183.0,183
184,1,1,291.60904,0.0,0.0,0.0,1.16402354e-07,0.0,1200.9952,0.0,71.90287,15897600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,184 days,2016-09-01 06:00:00,2016,244.25,245,83.25,84,184.0,184
185,1,1,292.9029,0.0,0.0,0.0,1.15073924e-07,0.0,1195.3776,0.0,233.4738,15984000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,185 days,2016-09-02 06:00:00,2016,245.25,246,84.25,85,185.0,185
186,1,1,295.0216,0.0,0.0,0.0,1.2916935e-07,0.0,1190.3492,0.0,190.11028,16070400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,186 days,2016-09-03 06:00:00,2016,246.25,247,85.25,86,186.0,186
187,1,1,294.36594,0.0,0.0,0.0,1.3062116e-07,0.0,1186.9479,0.0,116.30582,16156800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,187 days,2016-09-04 06:00:00,2016,247.25,248,86.25,87,187.0,187
188,1,1,292.3826,0.0,0.0,0.0,1.2454556e-07,0.0,1184.6582,0.0,78.3815,16243200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,188 days,2016-09-05 06:00:00,2016,248.25,249,87.25,88,188.0,188
189,1,1,294.84317,0.0,0.0,0.0,1.2913392e-07,0.0,1181.6672,0.0,174.23816,16329600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,189 days,2016-09-06 06:00:00,2016,249.25,250,88.25,89,189.0,189
190,1,1,293.43784,0.0,0.0,0.0,1.2650892e-07,0.0,1179.2882,0.0,127.79125,16416000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,190 days,2016-09-07 06:00:00,2016,250.25,251,89.25,90,190.0,190
191,1,1,290.56674,0.0,0.0,0.0,1.1444183e-07,0.00036453747,1179.2278,0.0,200.06715,16502400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,191 days,2016-09-08 06:00:00,2016,251.25,252,90.25,91,191.0,191
192,1,1,290.79886,0.0,0.0,0.0,9.6680175e-08,5.8749997e-06,1202.2025,0.0,247.25484,16588800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,192 days,2016-09-09 06:00:00,2016,252.25,253,91.25,92,192.0,192
193,1,1,292.0989,0.0,0.0,0.0,1.0659522e-07,0.0,1196.3295,0.0,241.15858,16675200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,193 days,2016-09-10 06:00:00,2016,253.25,254,92.25,93,193.0,193
194,1,1,294.91858,0.0,0.0,0.0,1.2325457e-07,0.0,1190.0095,0.0,226.5019,16761600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,194 days,2016-09-11 06:00:00,2016,254.25,255,93.25,94,194.0,194
195,1,1,296.3767,0.0,0.0,0.0,1.3233851e-07,0.000282225,1190.335,0.0,227.91069,16848000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,195 days,2016-09-12 06:00:00,2016,255.25,256,94.25,95,195.0,195
196,1,1,298.26767,0.0,0.0,0.0,1.3401142e-07,0.0,1200.8346,0.0,229.82082,16934400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,196 days,2016-09-13 06:00:00,2016,256.25,257,95.25,96,196.0,196
197,1,1,301.02072,0.0,0.0,0.0,1.4594423e-07,0.0,1193.1128,0.0,213.10661,17020800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,197 days,2016-09-14 06:00:00,2016,257.25,258,96.25,97,197.0,197
198,1,1,297.45773,0.0,0.0,0.0,1.4553603e-07,0.0,1186.1703,0.0,162.25313,17107200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,198 days,2016-09-15 06:00:00,2016,258.25,259,97.25,98,198.0,198
199,1,1,293.88385,0.0,0.0,0.0,1.2771211e-07,0.0,1180.934,0.0,265.14542,17193600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,199 days,2016-09-16 06:00:00,2016,259.25,260,98.25,99,199.0,199
200,1,1,293.64966,0.0,0.0,0.0,1.2492406e-07,0.00014993125,1178.3185,0.0,211.22247,17280000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,200 days,2016-09-17 06:00:00,2016,260.25,261,99.25,100,200.0,200
201,1,1,295.7004,0.0,0.0,0.0,1.2682972e-07,0.00013523125,1190.1498,0.0,222.46326,17366400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,201 days,2016-09-18 06:00:00,2016,261.25,262,100.25,101,201.0,201
202,1,1,298.25858,0.0,0.0,0.0,1.3014169e-07,0.00032632498,1198.6683,0.0,231.52972,17452800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,202 days,2016-09-19 06:00:00,2016,262.25,263,101.25,102,202.0,202
203,1,1,296.7351,0.0,0.0,0.0,1.3625682e-07,2.94e-05,1211.4291,0.0,215.89491,17539200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,203 days,2016-09-20 06:00:00,2016,263.25,264,102.25,103,203.0,203
204,1,1,292.32727,0.0,0.0,0.0,1.3023966e-07,0.0,1205.3469,0.0,196.20612,17625600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,204 days,2016-09-21 06:00:00,2016,264.25,265,103.25,104,204.0,204
205,1,1,290.83478,0.0,0.0,0.0,1.1417787e-07,0.0,1198.6113,0.0,255.14284,17712000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,205 days,2016-09-22 06:00:00,2016,265.25,266,104.25,105,205.0,205
206,1,1,293.2601,0.0,0.0,0.0,1.205851e-07,0.0,1191.4436,0.0,263.14426,17798400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,206 days,2016-09-23 06:00:00,2016,266.25,267,105.25,106,206.0,206
207,1,1,295.785,0.0,0.0,0.0,1.3351826e-07,0.0,1185.3062,0.0,266.94937,17884800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,207 days,2016-09-24 06:00:00,2016,267.25,268,106.25,107,207.0,207
208,1,1,294.47168,0.0,0.0,0.0,1.3534526e-07,0.0,1180.5977,0.0,243.60956,17971200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,208 days,2016-09-25 06:00:00,2016,268.25,269,107.25,108,208.0,208
209,1,1,290.8877,0.0,0.0,0.0,1.2207637e-07,2.3513749e-05,1177.9115,0.0,146.7072,18057600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,209 days,2016-09-26 06:00:00,2016,269.25,270,108.25,109,209.0,209
210,1,1,292.15634,0.0,0.0,0.0,1.195355e-07,5.8875e-06,1175.1274,0.0,269.46646,18144000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,210 days,2016-09-27 06:00:00,2016,270.25,271,109.25,110,210.0,210
211,1,1,292.1983,0.0,0.0,0.0,1.19412e-07,0.0,1171.289,0.0,280.39844,18230400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,211 days,2016-09-28 06:00:00,2016,271.25,272,110.25,111,211.0,211
212,1,1,294.952,0.0,0.0,0.0,1.2543462e-07,0.00019108749,1170.819,0.0,273.66586,18316800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,212 days,2016-09-29 06:00:00,2016,272.25,273,111.25,112,212.0,212
213,1,1,294.66028,0.0,0.0,0.0,1.2657645e-07,0.0,1176.9982,0.0,284.6946,18403200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,213 days,2016-09-30 06:00:00,2016,273.25,274,112.25,113,213.0,213
214,1,1,292.41116,0.0,0.0,0.0,1.2465634e-07,0.0,1170.7443,0.0,265.44626,18489600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,214 days,2016-10-01 06:00:00,2016,274.25,275,113.25,114,214.0,214
215,1,1,292.06168,0.0,0.0,0.0,1.215608e-07,0.0,1166.9379,0.0,244.5988,18576000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,215 days,2016-10-02 06:00:00,2016,275.25,276,114.25,115,215.0,215
216,1,1,293.8965,0.0,0.0,0.0,1.2779203e-07,0.0,1163.624,0.0,255.87254,18662400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,216 days,2016-10-03 06:00:00,2016,276.25,277,115.25,116,216.0,216
217,1,1,290.68115,0.0,0.0,0.0,1.2013719e-07,0.0,1162.579,0.0,123.59625,18748800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,217 days,2016-10-04 06:00:00,2016,277.25,278,116.25,117,217.0,217
218,1,1,292.47427,0.0,0.0,0.0,1.2332718e-07,0.0,1161.4506,0.0,198.38249,18835200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,218 days,2016-10-05 06:00:00,2016,278.25,279,117.25,118,218.0,218
219,1,1,292.7582,0.0,0.0,0.0,1.2525012e-07,0.0,1159.3406,0.0,259.44186,18921600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,219 days,2016-10-06 06:00:00,2016,279.25,280,118.25,119,219.0,219
220,1,1,291.78906,0.0,0.0,0.0,1.2112922e-07,0.0,1158.0502,0.0,180.45467,19008000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,220 days,2016-10-07 06:00:00,2016,280.25,281,119.25,120,220.0,220
221,1,1,291.3048,0.0,0.0,0.0,1.1729398e-07,0.0,1156.549,0.0,235.69856,19094400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,221 days,2016-10-08 06:00:00,2016,281.25,282,120.25,121,221.0,221
222,1,1,293.86032,0.0,0.0,0.0,1.2318652e-07,0.0,1154.158,0.0,298.30157,19180800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,222 days,2016-10-09 06:00:00,2016,282.25,283,121.25,122,222.0,222
223,1,1,294.48264,0.0,0.0,0.0,1.2682607e-07,0.0,1151.7388,0.0,261.08212,19267200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,223 days,2016-10-10 06:00:00,2016,283.25,284,122.25,123,223.0,223
224,1,1,293.7281,0.0,0.0,0.0,1.2983396e-07,0.0,1149.7245,0.0,287.51328,19353600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,224 days,2016-10-11 06:00:00,2016,284.25,285,123.25,124,224.0,224
225,1,1,295.01425,0.0,0.0,0.0,1.3719077e-07,0.0,1148.1583,0.0,230.94301,19440000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,225 days,2016-10-12 06:00:00,2016,285.25,286,124.25,125,225.0,225
