run_id,obs_value,variable,obs_type,units_x,date_obs,year,doy,dae,sub_plot,valid,class,subclass,data_type,description,label_var,units_y,vector,sim_code,unit_fac,SAMUCA_sim_code,DSSAT_sim_code,dap,das,date_sim,sim_value,sim_units
MZ0003,2.9693737369999997,lai,avg,m2/m2,08/26/2016,2016,239,111,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,111,178,2016-08-26 06:00:00,2.9644978,m2/m2
MZ0003,3.460343434,lai,avg,m2/m2,08/30/2016,2016,243,115,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,115,182,2016-08-30 06:00:00,3.1541805,m2/m2
MZ0003,3.0560404039999995,lai,avg,m2/m2,08/30/2016,2016,243,115,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,115,182,2016-08-30 06:00:00,3.1541805,m2/m2
MZ0003,3.113424242,lai,avg,m2/m2,08/30/2016,2016,243,115,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,115,182,2016-08-30 06:00:00,3.1541805,m2/m2
MZ0003,3.0954141410000005,lai,avg,m2/m2,08/30/2016,2016,243,115,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,115,182,2016-08-30 06:00:00,3.1541805,m2/m2
MZ0003,3.412212121,lai,avg,m2/m2,09/15/2016,2016,259,131,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,131,198,2016-09-15 06:00:00,3.1802375,m2/m2
MZ0003,3.1990707069999997,lai,avg,m2/m2,09/15/2016,2016,259,131,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,131,198,2016-09-15 06:00:00,3.1802375,m2/m2
MZ0003,2.693333333,lai,avg,m2/m2,09/15/2016,2016,259,131,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,131,198,2016-09-15 06:00:00,3.1802375,m2/m2
MZ0003,2.9209141410000004,lai,avg,m2/m2,09/15/2016,2016,259,131,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,131,198,2016-09-15 06:00:00,3.1802375,m2/m2
MZ0003,3.0252626260000004,lai,avg,m2/m2,09/22/2016,2016,266,138,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,138,205,2016-09-22 06:00:00,2.9275644,m2/m2
MZ0003,2.247838384,lai,avg,m2/m2,09/22/2016,2016,266,138,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,138,205,2016-09-22 06:00:00,2.9275644,m2/m2
MZ0003,2.988737374,lai,avg,m2/m2,09/22/2016,2016,266,138,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,138,205,2016-09-22 06:00:00,2.9275644,m2/m2
MZ0003,2.812151515,lai,avg,m2/m2,09/22/2016,2016,266,138,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,138,205,2016-09-22 06:00:00,2.9275644,m2/m2
MZ0003,2.210848485,lai,avg,m2/m2,09/29/2016,2016,273,145,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,145,212,2016-09-29 06:00:00,2.5389702,m2/m2
MZ0003,1.6851818180000002,lai,avg,m2/m2,09/29/2016,2016,273,145,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,145,212,2016-09-29 06:00:00,2.5389702,m2/m2
MZ0003,1.456151515,lai,avg,m2/m2,09/29/2016,2016,273,145,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,145,212,2016-09-29 06:00:00,2.5389702,m2/m2
MZ0003,0.812282828,lai,avg,m2/m2,09/29/2016,2016,273,145,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,145,212,2016-09-29 06:00:00,2.5389702,m2/m2
MZ0003,0.01068,leaf_dw,avg,ton_ha,05/23/2016,2016,144,16,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,16,83,2016-05-23 06:00:00,0.0066972617,ton/ha
MZ0003,0.0084,leaf_dw,avg,ton_ha,05/23/2016,2016,144,16,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,16,83,2016-05-23 06:00:00,0.0066972617,ton/ha
MZ0003,0.00852,leaf_dw,avg,ton_ha,05/23/2016,2016,144,16,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,16,83,2016-05-23 06:00:00,0.0066972617,ton/ha
MZ0003,0.0078,leaf_dw,avg,ton_ha,05/23/2016,2016,144,16,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,16,83,2016-05-23 06:00:00,0.0066972617,ton/ha
