time,y,x,t1p5m_gb,snowfall,snow_grnd_gb,snow_depth_gb,resp_s_gb,precip,smc_tot,snow_can_gb,sw_down,time_value,run_ini,run_end,time_delta,date,year,doy_f,doy,dap_f,dap,das_f,das
230,1,1,296.75995,0.0,0.0,0.0,1.9258869e-07,2.9374999e-06,1158.8641,0.0,198.09358,19872000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,230 days,2019-04-19 06:00:00,2019,108.25,109,140.25,141,230.0,230
231,1,1,295.24582,0.0,0.0,0.0,1.8410911e-07,0.0,1158.1093,0.0,222.64734,19958400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,231 days,2019-04-20 06:00:00,2019,109.25,110,141.25,142,231.0,231
232,1,1,295.53772,0.0,0.0,0.0,1.792845e-07,5.8875e-06,1158.0365,0.0,176.26001,20044800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,232 days,2019-04-21 06:00:00,2019,110.25,111,142.25,143,232.0,232
233,1,1,294.42307,0.0,0.0,0.0,1.5449304e-07,2.9374999e-06,1159.2158,0.0,59.573162,20131200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,233 days,2019-04-22 06:00:00,2019,111.25,112,143.25,144,233.0,233
234,1,1,294.62558,0.0,0.0,0.0,1.6133839e-07,2.6456253e-05,1160.837,0.0,100.02624,20217600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,234 days,2019-04-23 06:00:00,2019,112.25,113,144.25,145,234.0,234
235,1,1,293.8899,0.0,0.0,0.0,1.7328257e-07,0.0,1159.8857,0.0,152.08064,20304000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,235 days,2019-04-24 06:00:00,2019,113.25,114,145.25,146,235.0,235
236,1,1,295.2415,0.0,0.0,0.0,1.7080534e-07,0.0,1159.3405,0.0,164.18744,20390400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,236 days,2019-04-25 06:00:00,2019,114.25,115,146.25,147,236.0,236
237,1,1,295.60458,0.0,0.0,0.0,1.7271117e-07,0.0,1158.6409,0.0,219.2503,20476800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,237 days,2019-04-26 06:00:00,2019,115.25,116,147.25,148,237.0,237
238,1,1,295.43774,0.0,0.0,0.0,1.6444456e-07,7.3496245e-05,1161.1288,0.0,237.92982,20563200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,238 days,2019-04-27 06:00:00,2019,116.25,117,148.25,149,238.0,238
239,1,1,295.7728,0.0,0.0,0.0,1.7296576e-07,8.812501e-06,1160.3654,0.0,237.13857,20649600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,239 days,2019-04-28 06:00:00,2019,117.25,118,149.25,150,239.0,239
240,1,1,296.6575,0.0,0.0,0.0,1.8256782e-07,0.0,1159.577,0.0,231.32835,20736000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,240 days,2019-04-29 06:00:00,2019,118.25,119,150.25,151,240.0,240
241,1,1,297.5067,0.0,0.0,0.0,1.8167253e-07,0.0,1158.8226,0.0,231.06921,20822400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,241 days,2019-04-30 06:00:00,2019,119.25,120,151.25,152,241.0,241
