run_id,obs_value,variable,obs_type,units_x,date_obs,year,doy,dae,sub_plot,valid,class,subclass,data_type,description,label_var,units_y,vector,sim_code,unit_fac,SAMUCA_sim_code,DSSAT_sim_code,dap,das,date_sim,sim_value,sim_units
MZ0002,4.980777778,stalk_dw,avg,ton/ha,1/31/2019,2019,31,51,4.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,63,152,2019-01-31 06:00:00,1.296476,ton/ha
MZ0002,4.827333333,stalk_dw,avg,ton/ha,2/7/2019,2019,38,58,4.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,70,159,2019-02-07 06:00:00,1.8797523,ton/ha
MZ0002,5.146333333,stalk_dw,avg,ton/ha,2/14/2019,2019,45,65,4.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,77,166,2019-02-14 06:00:00,2.390988,ton/ha
MZ0002,4.814888889,stalk_dw,avg,ton/ha,2/21/2019,2019,52,72,4.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,84,173,2019-02-21 06:00:00,2.8006701,ton/ha
MZ0002,4.2755555560000005,stalk_dw,avg,ton/ha,3/1/2019,2019,60,80,4.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,92,181,2019-03-01 06:00:00,3.1093106,ton/ha
MZ0002,6.230888889,stalk_dw,avg,ton/ha,3/8/2019,2019,67,87,4.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,99,188,2019-03-08 06:00:00,3.2974534,ton/ha
MZ0002,4.415555556,stalk_dw,avg,ton/ha,3/14/2019,2019,73,93,4.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,105,194,2019-03-14 06:00:00,3.37958,ton/ha
MZ0002,4.555555556,stalk_dw,avg,ton/ha,3/22/2019,2019,81,101,4.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,113,202,2019-03-22 06:00:00,3.4036138,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,12/19/2018,2018,353,8,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,20,109,2018-12-19 06:00:00,1.4161127e-05,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,12/26/2018,2018,360,15,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,27,116,2018-12-26 06:00:00,0.0001377571,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/2/2019,2019,2,22,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,34,123,2019-01-02 06:00:00,0.0012030352,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/9/2019,2019,9,29,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,41,130,2019-01-09 06:00:00,0.007715516,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/17/2019,2019,17,37,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,49,138,2019-01-17 06:00:00,0.039725002,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/23/2019,2019,23,43,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,55,144,2019-01-23 06:00:00,0.095918074,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/31/2019,2019,31,51,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,63,152,2019-01-31 06:00:00,0.21630198,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,2/7/2019,2019,38,58,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,70,159,2019-02-07 06:00:00,0.47948658,ton/ha
MZ0002,0.816333333,grain_dw,avg,ton/ha,2/14/2019,2019,45,65,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,77,166,2019-02-14 06:00:00,0.8759415,ton/ha
MZ0002,0.850888889,grain_dw,avg,ton/ha,2/21/2019,2019,52,72,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,84,173,2019-02-21 06:00:00,1.4177073,ton/ha
MZ0002,2.116555556,grain_dw,avg,ton/ha,3/1/2019,2019,60,80,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,92,181,2019-03-01 06:00:00,2.15466,ton/ha
MZ0002,5.861444444,grain_dw,avg,ton/ha,3/8/2019,2019,67,87,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,99,188,2019-03-08 06:00:00,2.9096935,ton/ha
MZ0002,6.179222222000001,grain_dw,avg,ton/ha,3/14/2019,2019,73,93,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,105,194,2019-03-14 06:00:00,3.4534123,ton/ha
MZ0002,6.833333333,grain_dw,avg,ton/ha,3/22/2019,2019,81,101,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,113,202,2019-03-22 06:00:00,3.8569918,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,12/19/2018,2018,353,8,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,20,109,2018-12-19 06:00:00,1.4161127e-05,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,12/26/2018,2018,360,15,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,27,116,2018-12-26 06:00:00,0.0001377571,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/2/2019,2019,2,22,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,34,123,2019-01-02 06:00:00,0.0012030352,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/9/2019,2019,9,29,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,41,130,2019-01-09 06:00:00,0.007715516,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/17/2019,2019,17,37,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,49,138,2019-01-17 06:00:00,0.039725002,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/23/2019,2019,23,43,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,55,144,2019-01-23 06:00:00,0.095918074,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/31/2019,2019,31,51,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,63,152,2019-01-31 06:00:00,0.21630198,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,2/7/2019,2019,38,58,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,70,159,2019-02-07 06:00:00,0.47948658,ton/ha
MZ0002,0.9115555559999999,grain_dw,avg,ton/ha,2/14/2019,2019,45,65,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,77,166,2019-02-14 06:00:00,0.8759415,ton/ha
MZ0002,0.670333333,grain_dw,avg,ton/ha,2/21/2019,2019,52,72,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,84,173,2019-02-21 06:00:00,1.4177073,ton/ha
MZ0002,3.695888889,grain_dw,avg,ton/ha,3/1/2019,2019,60,80,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,92,181,2019-03-01 06:00:00,2.15466,ton/ha
MZ0002,4.950555556,grain_dw,avg,ton/ha,3/8/2019,2019,67,87,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,99,188,2019-03-08 06:00:00,2.9096935,ton/ha
MZ0002,4.276666667,grain_dw,avg,ton/ha,3/14/2019,2019,73,93,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,105,194,2019-03-14 06:00:00,3.4534123,ton/ha
MZ0002,1.333333333,grain_dw,avg,ton/ha,3/22/2019,2019,81,101,2.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,113,202,2019-03-22 06:00:00,3.8569918,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,12/19/2018,2018,353,8,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,20,109,2018-12-19 06:00:00,1.4161127e-05,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,12/26/2018,2018,360,15,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,27,116,2018-12-26 06:00:00,0.0001377571,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/2/2019,2019,2,22,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,34,123,2019-01-02 06:00:00,0.0012030352,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/9/2019,2019,9,29,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,41,130,2019-01-09 06:00:00,0.007715516,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/17/2019,2019,17,37,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,49,138,2019-01-17 06:00:00,0.039725002,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/23/2019,2019,23,43,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,55,144,2019-01-23 06:00:00,0.095918074,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/31/2019,2019,31,51,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,63,152,2019-01-31 06:00:00,0.21630198,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,2/7/2019,2019,38,58,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,70,159,2019-02-07 06:00:00,0.47948658,ton/ha
MZ0002,0.573555556,grain_dw,avg,ton/ha,2/14/2019,2019,45,65,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,77,166,2019-02-14 06:00:00,0.8759415,ton/ha
MZ0002,0.777,grain_dw,avg,ton/ha,2/21/2019,2019,52,72,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,84,173,2019-02-21 06:00:00,1.4177073,ton/ha
MZ0002,2.752111111,grain_dw,avg,ton/ha,3/1/2019,2019,60,80,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,92,181,2019-03-01 06:00:00,2.15466,ton/ha
MZ0002,3.690555556,grain_dw,avg,ton/ha,3/8/2019,2019,67,87,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,99,188,2019-03-08 06:00:00,2.9096935,ton/ha
MZ0002,6.998666667,grain_dw,avg,ton/ha,3/14/2019,2019,73,93,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,105,194,2019-03-14 06:00:00,3.4534123,ton/ha
MZ0002,4.555555556,grain_dw,avg,ton/ha,3/22/2019,2019,81,101,3.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,113,202,2019-03-22 06:00:00,3.8569918,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,12/19/2018,2018,353,8,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,20,109,2018-12-19 06:00:00,1.4161127e-05,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,12/26/2018,2018,360,15,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,27,116,2018-12-26 06:00:00,0.0001377571,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/2/2019,2019,2,22,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,34,123,2019-01-02 06:00:00,0.0012030352,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/9/2019,2019,9,29,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,41,130,2019-01-09 06:00:00,0.007715516,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/17/2019,2019,17,37,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,49,138,2019-01-17 06:00:00,0.039725002,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/23/2019,2019,23,43,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,55,144,2019-01-23 06:00:00,0.095918074,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,1/31/2019,2019,31,51,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,63,152,2019-01-31 06:00:00,0.21630198,ton/ha
MZ0002,0.0,grain_dw,avg,ton/ha,2/7/2019,2019,38,58,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,70,159,2019-02-07 06:00:00,0.47948658,ton/ha
MZ0002,0.526444444,grain_dw,avg,ton/ha,2/14/2019,2019,45,65,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,77,166,2019-02-14 06:00:00,0.8759415,ton/ha
MZ0002,1.507333333,grain_dw,avg,ton/ha,2/21/2019,2019,52,72,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,84,173,2019-02-21 06:00:00,1.4177073,ton/ha
MZ0002,3.662888889,grain_dw,avg,ton/ha,3/1/2019,2019,60,80,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,92,181,2019-03-01 06:00:00,2.15466,ton/ha
MZ0002,5.236666667,grain_dw,avg,ton/ha,3/8/2019,2019,67,87,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,99,188,2019-03-08 06:00:00,2.9096935,ton/ha
MZ0002,5.847777777999999,grain_dw,avg,ton/ha,3/14/2019,2019,73,93,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,105,194,2019-03-14 06:00:00,3.4534123,ton/ha
MZ0002,5.055555556,grain_dw,avg,ton/ha,3/22/2019,2019,81,101,4.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD,113,202,2019-03-22 06:00:00,3.8569918,ton/ha
MZ0002,2.783,lai,avg,m2/m2,1/3/2019,2019,3,23,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,35,124,2019-01-03 06:00:00,1.9248351,m2/m2
MZ0002,3.449,lai,avg,m2/m2,1/10/2019,2019,10,30,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,42,131,2019-01-10 06:00:00,2.9780655,m2/m2
MZ0002,4.184,lai,avg,m2/m2,1/17/2019,2019,17,37,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,49,138,2019-01-17 06:00:00,3.6861467,m2/m2
MZ0002,5.433,lai,avg,m2/m2,1/23/2019,2019,23,43,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,55,144,2019-01-23 06:00:00,3.9217904,m2/m2
MZ0002,8.078,lai,avg,m2/m2,2/1/2019,2019,32,52,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,64,153,2019-02-01 06:00:00,3.8817842,m2/m2
MZ0002,4.374,lai,avg,m2/m2,2/14/2019,2019,45,65,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,77,166,2019-02-14 06:00:00,3.3962572,m2/m2
MZ0002,3.752,lai,avg,m2/m2,2/21/2019,2019,52,72,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,84,173,2019-02-21 06:00:00,2.899433,m2/m2
MZ0002,3.512,lai,avg,m2/m2,3/26/2019,2019,85,105,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,117,206,2019-03-26 06:00:00,0.3070991,m2/m2
MZ0002,3.1710000000000003,lai,avg,m2/m2,1/3/2019,2019,3,23,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,35,124,2019-01-03 06:00:00,1.9248351,m2/m2
MZ0002,4.039,lai,avg,m2/m2,1/10/2019,2019,10,30,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,42,131,2019-01-10 06:00:00,2.9780655,m2/m2
MZ0002,4.452,lai,avg,m2/m2,1/17/2019,2019,17,37,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,49,138,2019-01-17 06:00:00,3.6861467,m2/m2
MZ0002,5.486000000000001,lai,avg,m2/m2,1/23/2019,2019,23,43,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,55,144,2019-01-23 06:00:00,3.9217904,m2/m2
MZ0002,6.9639999999999995,lai,avg,m2/m2,2/1/2019,2019,32,52,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,64,153,2019-02-01 06:00:00,3.8817842,m2/m2
MZ0002,4.25,lai,avg,m2/m2,2/14/2019,2019,45,65,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,77,166,2019-02-14 06:00:00,3.3962572,m2/m2
MZ0002,5.002,lai,avg,m2/m2,2/21/2019,2019,52,72,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,84,173,2019-02-21 06:00:00,2.899433,m2/m2
MZ0002,3.443,lai,avg,m2/m2,3/26/2019,2019,85,105,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,117,206,2019-03-26 06:00:00,0.3070991,m2/m2
MZ0002,3.5469999999999997,lai,avg,m2/m2,1/3/2019,2019,3,23,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,35,124,2019-01-03 06:00:00,1.9248351,m2/m2
MZ0002,3.6460000000000004,lai,avg,m2/m2,1/10/2019,2019,10,30,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,42,131,2019-01-10 06:00:00,2.9780655,m2/m2
MZ0002,4.17,lai,avg,m2/m2,1/17/2019,2019,17,37,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,49,138,2019-01-17 06:00:00,3.6861467,m2/m2
MZ0002,5.381,lai,avg,m2/m2,1/23/2019,2019,23,43,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,55,144,2019-01-23 06:00:00,3.9217904,m2/m2
MZ0002,5.122999999999999,lai,avg,m2/m2,2/1/2019,2019,32,52,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,64,153,2019-02-01 06:00:00,3.8817842,m2/m2
MZ0002,3.9160000000000004,lai,avg,m2/m2,2/14/2019,2019,45,65,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,77,166,2019-02-14 06:00:00,3.3962572,m2/m2
MZ0002,5.334,lai,avg,m2/m2,2/21/2019,2019,52,72,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,84,173,2019-02-21 06:00:00,2.899433,m2/m2
MZ0002,3.2880000000000003,lai,avg,m2/m2,3/26/2019,2019,85,105,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,117,206,2019-03-26 06:00:00,0.3070991,m2/m2
MZ0002,3.347,lai,avg,m2/m2,1/3/2019,2019,3,23,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,35,124,2019-01-03 06:00:00,1.9248351,m2/m2
MZ0002,3.068,lai,avg,m2/m2,1/10/2019,2019,10,30,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,42,131,2019-01-10 06:00:00,2.9780655,m2/m2
MZ0002,3.695,lai,avg,m2/m2,1/17/2019,2019,17,37,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,49,138,2019-01-17 06:00:00,3.6861467,m2/m2
MZ0002,2.428,lai,avg,m2/m2,1/23/2019,2019,23,43,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,55,144,2019-01-23 06:00:00,3.9217904,m2/m2
MZ0002,6.247999999999999,lai,avg,m2/m2,2/1/2019,2019,32,52,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,64,153,2019-02-01 06:00:00,3.8817842,m2/m2
MZ0002,3.7889999999999997,lai,avg,m2/m2,2/14/2019,2019,45,65,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,77,166,2019-02-14 06:00:00,3.3962572,m2/m2
MZ0002,4.74,lai,avg,m2/m2,2/21/2019,2019,52,72,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,84,173,2019-02-21 06:00:00,2.899433,m2/m2
MZ0002,4.192,lai,avg,m2/m2,3/26/2019,2019,85,105,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,117,206,2019-03-26 06:00:00,0.3070991,m2/m2
