run_id,obs_value,variable,obs_type,units,date,year,doy,dae,sub_plot,valid
MZ0002,11,cob_n,msr,n_m,14/02/2019,2019,45,65,2,1
MZ0002,9,cob_n,msr,n_m,1/3/2019,2019,60,80,2,1
MZ0002,8,cob_n,msr,n_m,8/3/2019,2019,67,87,2,1
MZ0002,9,cob_n,msr,n_m,14/03/2019,2019,73,93,2,1
MZ0002,10,cob_n,msr,n_m,22/03/2019,2019,81,101,2,1
MZ0002,0,grain_fw,avg,ton/ha,19/12/2018,2018,353,8,2,1
MZ0002,0,grain_fw,avg,ton/ha,26/12/2018,2018,360,15,2,1
MZ0002,0,grain_fw,avg,ton/ha,2/1/2019,2019,2,22,2,1
MZ0002,0,grain_fw,avg,ton/ha,9/1/2019,2019,9,29,2,1
MZ0002,0,grain_fw,avg,ton/ha,17/01/2019,2019,17,37,2,1
MZ0002,0,grain_fw,avg,ton/ha,23/01/2019,2019,23,43,2,1
MZ0002,0,grain_fw,avg,ton/ha,31/01/2019,2019,31,51,2,1
MZ0002,0,grain_fw,avg,ton/ha,7/2/2019,2019,38,58,2,1
MZ0002,3.065555556,grain_fw,avg,ton/ha,14/02/2019,2019,45,65,2,1
MZ0002,6.666666667,grain_fw,avg,ton/ha,1/3/2019,2019,60,80,2,1
MZ0002,8.981,grain_fw,avg,ton/ha,8/3/2019,2019,67,87,2,1
MZ0002,6.697,grain_fw,avg,ton/ha,14/03/2019,2019,73,93,2,1
MZ0002,2.166666667,grain_fw,avg,ton/ha,22/03/2019,2019,81,101,2,1
MZ0002,0.259,leaf_dw,avg,ton/ha,19/12/2018,2018,353,8,2,1
MZ0002,0.454666667,leaf_dw,avg,ton/ha,26/12/2018,2018,360,15,2,1
MZ0002,0.452666667,leaf_dw,avg,ton/ha,2/1/2019,2019,2,22,2,1
MZ0002,7.149888889,leaf_dw,avg,ton/ha,9/1/2019,2019,9,29,2,1
MZ0002,2.967555556,leaf_dw,avg,ton/ha,17/01/2019,2019,17,37,2,1
MZ0002,3.356333333,leaf_dw,avg,ton/ha,23/01/2019,2019,23,43,2,1
MZ0002,3.141777778,leaf_dw,avg,ton/ha,31/01/2019,2019,31,51,2,1
MZ0002,3.256888889,leaf_dw,avg,ton/ha,7/2/2019,2019,38,58,2,1
MZ0002,3.916222222,leaf_dw,avg,ton/ha,14/02/2019,2019,45,65,2,1
MZ0002,3.561,leaf_dw,avg,ton/ha,21/02/2019,2019,52,72,2,1
MZ0002,2.873222222,leaf_dw,avg,ton/ha,1/3/2019,2019,60,80,2,1
MZ0002,3.552444444,leaf_dw,avg,ton/ha,8/3/2019,2019,67,87,2,1
MZ0002,2.965666667,leaf_dw,avg,ton/ha,14/03/2019,2019,73,93,2,1
MZ0002,0.121222222,stalk_dw,avg,ton/ha,19/12/2018,2018,353,8,2,1
MZ0002,0.504777778,stalk_dw,avg,ton/ha,26/12/2018,2018,360,15,2,1
MZ0002,0.470777778,stalk_dw,avg,ton/ha,2/1/2019,2019,2,22,2,1
MZ0002,6.999333333,stalk_dw,avg,ton/ha,9/1/2019,2019,9,29,2,1
MZ0002,3.601333333,stalk_dw,avg,ton/ha,17/01/2019,2019,17,37,2,1
MZ0002,4.141,stalk_dw,avg,ton/ha,23/01/2019,2019,23,43,2,1
MZ0002,6.035333333,stalk_dw,avg,ton/ha,31/01/2019,2019,31,51,2,1
MZ0002,5.642333333,stalk_dw,avg,ton/ha,7/2/2019,2019,38,58,2,1
MZ0002,7.000777778,stalk_dw,avg,ton/ha,14/02/2019,2019,45,65,2,1
MZ0002,6.039,stalk_dw,avg,ton/ha,21/02/2019,2019,52,72,2,1
MZ0002,5.675,stalk_dw,avg,ton/ha,1/3/2019,2019,60,80,2,1
MZ0002,6.541888889,stalk_dw,avg,ton/ha,8/3/2019,2019,67,87,2,1
MZ0002,5.624222222,stalk_dw,avg,ton/ha,14/03/2019,2019,73,93,2,1
MZ0002,5.944444444,stalk_dw,avg,ton/ha,22/03/2019,2019,81,101,2,1
MZ0002,0,cob_dw,avg,ton/ha,19/12/2018,2018,353,8,2,1
MZ0002,0,cob_dw,avg,ton/ha,26/12/2018,2018,360,15,2,1
MZ0002,0,cob_dw,avg,ton/ha,2/1/2019,2019,2,22,2,1
MZ0002,0,cob_dw,avg,ton/ha,9/1/2019,2019,9,29,2,1
MZ0002,0,cob_dw,avg,ton/ha,17/01/2019,2019,17,37,2,1
MZ0002,0,cob_dw,avg,ton/ha,23/01/2019,2019,23,43,2,1
MZ0002,1.775333333,cob_dw,avg,ton/ha,31/01/2019,2019,31,51,2,1
MZ0002,3.381666667,cob_dw,avg,ton/ha,7/2/2019,2019,38,58,2,1
MZ0002,2.940444444,cob_dw,avg,ton/ha,14/02/2019,2019,45,65,2,1
MZ0002,1.487666667,cob_dw,avg,ton/ha,21/02/2019,2019,52,72,2,1
MZ0002,3.019333333,cob_dw,avg,ton/ha,1/3/2019,2019,60,80,2,1
MZ0002,2.756666667,cob_dw,avg,ton/ha,8/3/2019,2019,67,87,2,1
MZ0002,2.22,cob_dw,avg,ton/ha,14/03/2019,2019,73,93,2,1
MZ0002,1.722222222,cob_dw,avg,ton/ha,22/03/2019,2019,81,101,2,1
MZ0002,0,grain_dw,avg,ton/ha,19/12/2018,2018,353,8,2,1
MZ0002,0,grain_dw,avg,ton/ha,26/12/2018,2018,360,15,2,1
MZ0002,0,grain_dw,avg,ton/ha,2/1/2019,2019,2,22,2,1
MZ0002,0,grain_dw,avg,ton/ha,9/1/2019,2019,9,29,2,1
MZ0002,0,grain_dw,avg,ton/ha,17/01/2019,2019,17,37,2,1
MZ0002,0,grain_dw,avg,ton/ha,23/01/2019,2019,23,43,2,1
MZ0002,0,grain_dw,avg,ton/ha,31/01/2019,2019,31,51,2,1
MZ0002,0,grain_dw,avg,ton/ha,7/2/2019,2019,38,58,2,1
MZ0002,0.911555556,grain_dw,avg,ton/ha,14/02/2019,2019,45,65,2,1
MZ0002,0.670333333,grain_dw,avg,ton/ha,21/02/2019,2019,52,72,2,1
MZ0002,3.695888889,grain_dw,avg,ton/ha,1/3/2019,2019,60,80,2,1
MZ0002,4.950555556,grain_dw,avg,ton/ha,8/3/2019,2019,67,87,2,1
MZ0002,4.276666667,grain_dw,avg,ton/ha,14/03/2019,2019,73,93,2,1
MZ0002,1.333333333,grain_dw,avg,ton/ha,22/03/2019,2019,81,101,2,1
MZ0002,1.510777778,leaf_fw,avg,ton/ha,19/12/2018,2018,353,8,3,1
MZ0002,5.422111111,leaf_fw,avg,ton/ha,26/12/2018,2018,360,15,3,1
MZ0002,6.424444444,leaf_fw,avg,ton/ha,2/1/2019,2019,2,22,3,1
MZ0002,8.146444444,leaf_fw,avg,ton/ha,9/1/2019,2019,9,29,3,1
MZ0002,19.96855556,leaf_fw,avg,ton/ha,17/01/2019,2019,17,37,3,1
MZ0002,16.66533333,leaf_fw,avg,ton/ha,23/01/2019,2019,23,43,3,1
MZ0002,8.123888889,leaf_fw,avg,ton/ha,31/01/2019,2019,31,51,3,1
MZ0002,18.42655556,leaf_fw,avg,ton/ha,7/2/2019,2019,38,58,3,1
MZ0002,13.38888889,leaf_fw,avg,ton/ha,14/02/2019,2019,45,65,3,1
MZ0002,11.33333333,leaf_fw,avg,ton/ha,1/3/2019,2019,60,80,3,1
MZ0002,12.5,leaf_fw,avg,ton/ha,8/3/2019,2019,67,87,3,1
MZ0002,13.38888889,leaf_fw,avg,ton/ha,14/03/2019,2019,73,93,3,1
MZ0002,4.777777778,leaf_fw,avg,ton/ha,22/03/2019,2019,81,101,3,1
MZ0002,1.082444444,stalk_fw,avg,ton/ha,19/12/2018,2018,353,8,3,1
MZ0002,5.323777778,stalk_fw,avg,ton/ha,26/12/2018,2018,360,15,3,1
MZ0002,16.002,stalk_fw,avg,ton/ha,2/1/2019,2019,2,22,3,1
MZ0002,19.49311111,stalk_fw,avg,ton/ha,9/1/2019,2019,9,29,3,1
MZ0002,35.237,stalk_fw,avg,ton/ha,17/01/2019,2019,17,37,3,1
MZ0002,31.10044444,stalk_fw,avg,ton/ha,23/01/2019,2019,23,43,3,1
MZ0002,20.38777778,stalk_fw,avg,ton/ha,31/01/2019,2019,31,51,3,1
MZ0002,29.63244444,stalk_fw,avg,ton/ha,7/2/2019,2019,38,58,3,1
MZ0002,23.94444444,stalk_fw,avg,ton/ha,14/02/2019,2019,45,65,3,1
MZ0002,20.33333333,stalk_fw,avg,ton/ha,1/3/2019,2019,60,80,3,1
MZ0002,22.77777778,stalk_fw,avg,ton/ha,8/3/2019,2019,67,87,3,1
MZ0002,26.61111111,stalk_fw,avg,ton/ha,14/03/2019,2019,73,93,3,1
MZ0002,18.16666667,stalk_fw,avg,ton/ha,22/03/2019,2019,81,101,3,1
MZ0002,0,cob_fw,avg,ton/ha,19/12/2018,2018,353,8,3,1
MZ0002,0,cob_fw,avg,ton/ha,26/12/2018,2018,360,15,3,1
MZ0002,0,cob_fw,avg,ton/ha,2/1/2019,2019,2,22,3,1
MZ0002,0,cob_fw,avg,ton/ha,9/1/2019,2019,9,29,3,1
MZ0002,0,cob_fw,avg,ton/ha,17/01/2019,2019,17,37,3,1
MZ0002,0,cob_fw,avg,ton/ha,23/01/2019,2019,23,43,3,1
MZ0002,5.181555556,cob_fw,avg,ton/ha,31/01/2019,2019,31,51,3,1
MZ0002,14.11988889,cob_fw,avg,ton/ha,7/2/2019,2019,38,58,3,1
MZ0002,13.11111111,cob_fw,avg,ton/ha,14/02/2019,2019,45,65,3,1
MZ0002,7.277777778,cob_fw,avg,ton/ha,1/3/2019,2019,60,80,3,1
MZ0002,7.944444444,cob_fw,avg,ton/ha,8/3/2019,2019,67,87,3,1
MZ0002,19.94444444,cob_fw,avg,ton/ha,14/03/2019,2019,73,93,3,1
MZ0002,4.388888889,cob_fw,avg,ton/ha,22/03/2019,2019,81,101,3,1
MZ0002,0,cob_n,msr,n_m,19/12/2018,2018,353,8,3,1
MZ0002,0,cob_n,msr,n_m,26/12/2018,2018,360,15,3,1
MZ0002,0,cob_n,msr,n_m,2/1/2019,2019,2,22,3,1
MZ0002,0,cob_n,msr,n_m,9/1/2019,2019,9,29,3,1
MZ0002,0,cob_n,msr,n_m,17/01/2019,2019,17,37,3,1
MZ0002,0,cob_n,msr,n_m,23/01/2019,2019,23,43,3,1
MZ0002,10,cob_n,msr,n_m,31/01/2019,2019,31,51,3,1
MZ0002,12,cob_n,msr,n_m,7/2/2019,2019,38,58,3,1
MZ0002,11,cob_n,msr,n_m,14/02/2019,2019,45,65,3,1
MZ0002,10,cob_n,msr,n_m,1/3/2019,2019,60,80,3,1
MZ0002,6,cob_n,msr,n_m,8/3/2019,2019,67,87,3,1
MZ0002,10,cob_n,msr,n_m,14/03/2019,2019,73,93,3,1
MZ0002,8,cob_n,msr,n_m,22/03/2019,2019,81,101,3,1
MZ0002,0,grain_fw,avg,ton/ha,19/12/2018,2018,353,8,3,1
MZ0002,0,grain_fw,avg,ton/ha,26/12/2018,2018,360,15,3,1
MZ0002,0,grain_fw,avg,ton/ha,2/1/2019,2019,2,22,3,1
MZ0002,0,grain_fw,avg,ton/ha,9/1/2019,2019,9,29,3,1
MZ0002,0,grain_fw,avg,ton/ha,17/01/2019,2019,17,37,3,1
MZ0002,0,grain_fw,avg,ton/ha,23/01/2019,2019,23,43,3,1
MZ0002,0,grain_fw,avg,ton/ha,31/01/2019,2019,31,51,3,1
MZ0002,0,grain_fw,avg,ton/ha,7/2/2019,2019,38,58,3,1
MZ0002,2.246777778,grain_fw,avg,ton/ha,14/02/2019,2019,45,65,3,1
MZ0002,5.388888889,grain_fw,avg,ton/ha,1/3/2019,2019,60,80,3,1
MZ0002,6.567555556,grain_fw,avg,ton/ha,8/3/2019,2019,67,87,3,1
MZ0002,11.22222222,grain_fw,avg,ton/ha,14/03/2019,2019,73,93,3,1
MZ0002,6.388888889,grain_fw,avg,ton/ha,22/03/2019,2019,81,101,3,1
MZ0002,0.223555556,leaf_dw,avg,ton/ha,19/12/2018,2018,353,8,3,1
MZ0002,0.824,leaf_dw,avg,ton/ha,26/12/2018,2018,360,15,3,1
MZ0002,1.083555556,leaf_dw,avg,ton/ha,2/1/2019,2019,2,22,3,1
MZ0002,6.328666667,leaf_dw,avg,ton/ha,9/1/2019,2019,9,29,3,1
MZ0002,3.605666667,leaf_dw,avg,ton/ha,17/01/2019,2019,17,37,3,1
MZ0002,3.543,leaf_dw,avg,ton/ha,23/01/2019,2019,23,43,3,1
MZ0002,2.309888889,leaf_dw,avg,ton/ha,31/01/2019,2019,31,51,3,1
MZ0002,3.595777778,leaf_dw,avg,ton/ha,7/2/2019,2019,38,58,3,1
MZ0002,3.340666667,leaf_dw,avg,ton/ha,14/02/2019,2019,45,65,3,1
MZ0002,3.880222222,leaf_dw,avg,ton/ha,21/02/2019,2019,52,72,3,1
MZ0002,3.037222222,leaf_dw,avg,ton/ha,1/3/2019,2019,60,80,3,1
MZ0002,3.309777778,leaf_dw,avg,ton/ha,8/3/2019,2019,67,87,3,1
MZ0002,3.911444444,leaf_dw,avg,ton/ha,14/03/2019,2019,73,93,3,1
MZ0002,2.111111111,leaf_dw,avg,ton/ha,22/03/2019,2019,81,101,3,1
MZ0002,0.094777778,stalk_dw,avg,ton/ha,19/12/2018,2018,353,8,3,1
MZ0002,0.528555556,stalk_dw,avg,ton/ha,26/12/2018,2018,360,15,3,1
MZ0002,1.781111111,stalk_dw,avg,ton/ha,2/1/2019,2019,2,22,3,1
MZ0002,6.251444444,stalk_dw,avg,ton/ha,9/1/2019,2019,9,29,3,1
MZ0002,3.783444444,stalk_dw,avg,ton/ha,17/01/2019,2019,17,37,3,1
MZ0002,4.612777778,stalk_dw,avg,ton/ha,23/01/2019,2019,23,43,3,1
MZ0002,4.723,stalk_dw,avg,ton/ha,31/01/2019,2019,31,51,3,1
MZ0002,5.801888889,stalk_dw,avg,ton/ha,7/2/2019,2019,38,58,3,1
MZ0002,5.486888889,stalk_dw,avg,ton/ha,14/02/2019,2019,45,65,3,1
MZ0002,5.672888889,stalk_dw,avg,ton/ha,21/02/2019,2019,52,72,3,1
MZ0002,5.009222222,stalk_dw,avg,ton/ha,1/3/2019,2019,60,80,3,1
MZ0002,5.718888889,stalk_dw,avg,ton/ha,8/3/2019,2019,67,87,3,1
MZ0002,6.723222222,stalk_dw,avg,ton/ha,14/03/2019,2019,73,93,3,1
MZ0002,5.388888889,stalk_dw,avg,ton/ha,22/03/2019,2019,81,101,3,1
MZ0002,0,cob_dw,avg,ton/ha,19/12/2018,2018,353,8,3,1
MZ0002,0,cob_dw,avg,ton/ha,26/12/2018,2018,360,15,3,1
MZ0002,0,cob_dw,avg,ton/ha,2/1/2019,2019,2,22,3,1
MZ0002,0,cob_dw,avg,ton/ha,9/1/2019,2019,9,29,3,1
MZ0002,0,cob_dw,avg,ton/ha,17/01/2019,2019,17,37,3,1
MZ0002,0,cob_dw,avg,ton/ha,23/01/2019,2019,23,43,3,1
MZ0002,1.771222222,cob_dw,avg,ton/ha,31/01/2019,2019,31,51,3,1
MZ0002,2.769777778,cob_dw,avg,ton/ha,7/2/2019,2019,38,58,3,1
MZ0002,2.564333333,cob_dw,avg,ton/ha,14/02/2019,2019,45,65,3,1
MZ0002,2.484222222,cob_dw,avg,ton/ha,21/02/2019,2019,52,72,3,1
MZ0002,2.552777778,cob_dw,avg,ton/ha,1/3/2019,2019,60,80,3,1
MZ0002,2.907222222,cob_dw,avg,ton/ha,8/3/2019,2019,67,87,3,1
MZ0002,2,cob_dw,avg,ton/ha,22/03/2019,2019,81,101,3,1
MZ0002,0,grain_dw,avg,ton/ha,19/12/2018,2018,353,8,3,1
MZ0002,0,grain_dw,avg,ton/ha,26/12/2018,2018,360,15,3,1
MZ0002,0,grain_dw,avg,ton/ha,2/1/2019,2019,2,22,3,1
MZ0002,0,grain_dw,avg,ton/ha,9/1/2019,2019,9,29,3,1
MZ0002,0,grain_dw,avg,ton/ha,17/01/2019,2019,17,37,3,1
MZ0002,0,grain_dw,avg,ton/ha,23/01/2019,2019,23,43,3,1
MZ0002,0,grain_dw,avg,ton/ha,31/01/2019,2019,31,51,3,1
MZ0002,0,grain_dw,avg,ton/ha,7/2/2019,2019,38,58,3,1
MZ0002,0.573555556,grain_dw,avg,ton/ha,14/02/2019,2019,45,65,3,1
MZ0002,0.777,grain_dw,avg,ton/ha,21/02/2019,2019,52,72,3,1
MZ0002,2.752111111,grain_dw,avg,ton/ha,1/3/2019,2019,60,80,3,1
MZ0002,3.690555556,grain_dw,avg,ton/ha,8/3/2019,2019,67,87,3,1
MZ0002,6.998666667,grain_dw,avg,ton/ha,14/03/2019,2019,73,93,3,1
MZ0002,4.555555556,grain_dw,avg,ton/ha,22/03/2019,2019,81,101,3,1
MZ0002,1.178111111,leaf_fw,avg,ton/ha,19/12/2018,2018,353,8,4,1
MZ0002,1.874333333,leaf_fw,avg,ton/ha,26/12/2018,2018,360,15,4,1
MZ0002,4.301888889,leaf_fw,avg,ton/ha,2/1/2019,2019,2,22,4,1
MZ0002,10.92744444,leaf_fw,avg,ton/ha,9/1/2019,2019,9,29,4,1
MZ0002,14.60555556,leaf_fw,avg,ton/ha,17/01/2019,2019,17,37,4,1
MZ0002,13.61588889,leaf_fw,avg,ton/ha,23/01/2019,2019,23,43,4,1
MZ0002,9.506888889,leaf_fw,avg,ton/ha,31/01/2019,2019,31,51,4,1
MZ0002,13.94544444,leaf_fw,avg,ton/ha,7/2/2019,2019,38,58,4,1
MZ0002,13.83333333,leaf_fw,avg,ton/ha,14/02/2019,2019,45,65,4,1
MZ0002,11.77777778,leaf_fw,avg,ton/ha,1/3/2019,2019,60,80,4,1
MZ0002,14.77777778,leaf_fw,avg,ton/ha,8/3/2019,2019,67,87,4,1
MZ0002,11.16666667,leaf_fw,avg,ton/ha,14/03/2019,2019,73,93,4,1
MZ0002,4.333333333,leaf_fw,avg,ton/ha,22/03/2019,2019,81,101,4,1
MZ0002,0.976777778,stalk_fw,avg,ton/ha,19/12/2018,2018,353,8,4,1
MZ0002,1.62,stalk_fw,avg,ton/ha,26/12/2018,2018,360,15,4,1
MZ0002,8.705888889,stalk_fw,avg,ton/ha,2/1/2019,2019,2,22,4,1
MZ0002,21.03233333,stalk_fw,avg,ton/ha,9/1/2019,2019,9,29,4,1
MZ0002,23.98422222,stalk_fw,avg,ton/ha,17/01/2019,2019,17,37,4,1
MZ0002,23.99622222,stalk_fw,avg,ton/ha,23/01/2019,2019,23,43,4,1
MZ0002,21.73666667,stalk_fw,avg,ton/ha,31/01/2019,2019,31,51,4,1
MZ0002,23.66488889,stalk_fw,avg,ton/ha,7/2/2019,2019,38,58,4,1
MZ0002,23,stalk_fw,avg,ton/ha,14/02/2019,2019,45,65,4,1
MZ0002,20.16666667,stalk_fw,avg,ton/ha,1/3/2019,2019,60,80,4,1
MZ0002,26.05555556,stalk_fw,avg,ton/ha,8/3/2019,2019,67,87,4,1
MZ0002,17.16666667,stalk_fw,avg,ton/ha,14/03/2019,2019,73,93,4,1
MZ0002,14.55555556,stalk_fw,avg,ton/ha,22/03/2019,2019,81,101,4,1
MZ0002,0,cob_fw,avg,ton/ha,19/12/2018,2018,353,8,4,1
MZ0002,0,cob_fw,avg,ton/ha,26/12/2018,2018,360,15,4,1
MZ0002,0,cob_fw,avg,ton/ha,2/1/2019,2019,2,22,4,1
MZ0002,0,cob_fw,avg,ton/ha,9/1/2019,2019,9,29,4,1
MZ0002,0,cob_fw,avg,ton/ha,17/01/2019,2019,17,37,4,1
MZ0002,0,cob_fw,avg,ton/ha,23/01/2019,2019,23,43,4,1
MZ0002,5.663333333,cob_fw,avg,ton/ha,31/01/2019,2019,31,51,4,1
MZ0002,13.517,cob_fw,avg,ton/ha,7/2/2019,2019,38,58,4,1
MZ0002,16.42222222,cob_fw,avg,ton/ha,14/02/2019,2019,45,65,4,1
MZ0002,8.111111111,cob_fw,avg,ton/ha,1/3/2019,2019,60,80,4,1
MZ0002,9.802666667,cob_fw,avg,ton/ha,8/3/2019,2019,67,87,4,1
MZ0002,15.66666667,cob_fw,avg,ton/ha,14/03/2019,2019,73,93,4,1
MZ0002,5.777777778,cob_fw,avg,ton/ha,22/03/2019,2019,81,101,4,1
MZ0002,0,cob_n,msr,n_m,19/12/2018,2018,353,8,4,1
MZ0002,0,cob_n,msr,n_m,26/12/2018,2018,360,15,4,1
MZ0002,0,cob_n,msr,n_m,2/1/2019,2019,2,22,4,1
MZ0002,0,cob_n,msr,n_m,9/1/2019,2019,9,29,4,1
MZ0002,0,cob_n,msr,n_m,17/01/2019,2019,17,37,4,1
MZ0002,0,cob_n,msr,n_m,23/01/2019,2019,23,43,4,1
MZ0002,6,cob_n,msr,n_m,31/01/2019,2019,31,51,4,1
MZ0002,8,cob_n,msr,n_m,7/2/2019,2019,38,58,4,1
MZ0002,9,cob_n,msr,n_m,14/02/2019,2019,45,65,4,1
MZ0002,7,cob_n,msr,n_m,1/3/2019,2019,60,80,4,1
MZ0002,8,cob_n,msr,n_m,8/3/2019,2019,67,87,4,1
MZ0002,7,cob_n,msr,n_m,14/03/2019,2019,73,93,4,1
MZ0002,9,cob_n,msr,n_m,22/03/2019,2019,81,101,4,1
MZ0002,0,grain_fw,avg,ton/ha,19/12/2018,2018,353,8,4,1
MZ0002,0,grain_fw,avg,ton/ha,26/12/2018,2018,360,15,4,1
MZ0002,0,grain_fw,avg,ton/ha,2/1/2019,2019,2,22,4,1
MZ0002,0,grain_fw,avg,ton/ha,9/1/2019,2019,9,29,4,1
MZ0002,0,grain_fw,avg,ton/ha,17/01/2019,2019,17,37,4,1
MZ0002,0,grain_fw,avg,ton/ha,23/01/2019,2019,23,43,4,1
MZ0002,0,grain_fw,avg,ton/ha,31/01/2019,2019,31,51,4,1
MZ0002,0,grain_fw,avg,ton/ha,7/2/2019,2019,38,58,4,1
MZ0002,2.659222222,grain_fw,avg,ton/ha,14/02/2019,2019,45,65,4,1
MZ0002,7.722222222,grain_fw,avg,ton/ha,1/3/2019,2019,60,80,4,1
MZ0002,9.610888889,grain_fw,avg,ton/ha,8/3/2019,2019,67,87,4,1
MZ0002,9.5,grain_fw,avg,ton/ha,14/03/2019,2019,73,93,4,1
MZ0002,7.611111111,grain_fw,avg,ton/ha,22/03/2019,2019,81,101,4,1
MZ0002,0.173,leaf_dw,avg,ton/ha,19/12/2018,2018,353,8,4,1
MZ0002,0.294,leaf_dw,avg,ton/ha,26/12/2018,2018,360,15,4,1
MZ0002,0.797333333,leaf_dw,avg,ton/ha,2/1/2019,2019,2,22,4,1
MZ0002,6.746888889,leaf_dw,avg,ton/ha,9/1/2019,2019,9,29,4,1
MZ0002,2.637555556,leaf_dw,avg,ton/ha,17/01/2019,2019,17,37,4,1
MZ0002,2.983,leaf_dw,avg,ton/ha,23/01/2019,2019,23,43,4,1
MZ0002,2.778888889,leaf_dw,avg,ton/ha,31/01/2019,2019,31,51,4,1
MZ0002,2.971111111,leaf_dw,avg,ton/ha,7/2/2019,2019,38,58,4,1
MZ0002,3.272777778,leaf_dw,avg,ton/ha,14/02/2019,2019,45,65,4,1
MZ0002,2.404777778,leaf_dw,avg,ton/ha,21/02/2019,2019,52,72,4,1
MZ0002,2.977777778,leaf_dw,avg,ton/ha,1/3/2019,2019,60,80,4,1
MZ0002,3.612444444,leaf_dw,avg,ton/ha,8/3/2019,2019,67,87,4,1
MZ0002,3.254444444,leaf_dw,avg,ton/ha,14/03/2019,2019,73,93,4,1
MZ0002,0.092222222,stalk_dw,avg,ton/ha,19/12/2018,2018,353,8,4,1
MZ0002,0.145555556,stalk_dw,avg,ton/ha,26/12/2018,2018,360,15,4,1
MZ0002,0.934555556,stalk_dw,avg,ton/ha,2/1/2019,2019,2,22,4,1
MZ0002,6.269,stalk_dw,avg,ton/ha,9/1/2019,2019,9,29,4,1
MZ0002,2.544666667,stalk_dw,avg,ton/ha,17/01/2019,2019,17,37,4,1
MZ0002,3.694,stalk_dw,avg,ton/ha,23/01/2019,2019,23,43,4,1
MZ0002,4.980777778,stalk_dw,avg,ton/ha,31/01/2019,2019,31,51,4,1
MZ0002,4.827333333,stalk_dw,avg,ton/ha,7/2/2019,2019,38,58,4,1
MZ0002,5.146333333,stalk_dw,avg,ton/ha,14/02/2019,2019,45,65,4,1
MZ0002,4.814888889,stalk_dw,avg,ton/ha,21/02/2019,2019,52,72,4,1
MZ0002,4.275555556,stalk_dw,avg,ton/ha,1/3/2019,2019,60,80,4,1
MZ0002,6.230888889,stalk_dw,avg,ton/ha,8/3/2019,2019,67,87,4,1
MZ0002,4.415555556,stalk_dw,avg,ton/ha,14/03/2019,2019,73,93,4,1
MZ0002,4.555555556,stalk_dw,avg,ton/ha,22/03/2019,2019,81,101,4,1
MZ0002,0,cob_dw,avg,ton/ha,19/12/2018,2018,353,8,4,1
MZ0002,0,cob_dw,avg,ton/ha,26/12/2018,2018,360,15,4,1
MZ0002,0,cob_dw,avg,ton/ha,2/1/2019,2019,2,22,4,1
MZ0002,0,cob_dw,avg,ton/ha,9/1/2019,2019,9,29,4,1
MZ0002,0,cob_dw,avg,ton/ha,17/01/2019,2019,17,37,4,1
MZ0002,0,cob_dw,avg,ton/ha,23/01/2019,2019,23,43,4,1
MZ0002,2.016222222,cob_dw,avg,ton/ha,31/01/2019,2019,31,51,4,1
MZ0002,2.336111111,cob_dw,avg,ton/ha,7/2/2019,2019,38,58,4,1
MZ0002,3.367222222,cob_dw,avg,ton/ha,14/02/2019,2019,45,65,4,1
MZ0002,3.05,cob_dw,avg,ton/ha,21/02/2019,2019,52,72,4,1
MZ0002,2.726333333,cob_dw,avg,ton/ha,1/3/2019,2019,60,80,4,1
MZ0002,3.45,cob_dw,avg,ton/ha,8/3/2019,2019,67,87,4,1
MZ0002,2.611111111,cob_dw,avg,ton/ha,22/03/2019,2019,81,101,4,1
MZ0002,0,grain_dw,avg,ton/ha,19/12/2018,2018,353,8,4,1
MZ0002,0,grain_dw,avg,ton/ha,26/12/2018,2018,360,15,4,1
MZ0002,0,grain_dw,avg,ton/ha,2/1/2019,2019,2,22,4,1
MZ0002,0,grain_dw,avg,ton/ha,9/1/2019,2019,9,29,4,1
MZ0002,0,grain_dw,avg,ton/ha,17/01/2019,2019,17,37,4,1
MZ0002,0,grain_dw,avg,ton/ha,23/01/2019,2019,23,43,4,1
MZ0002,0,grain_dw,avg,ton/ha,31/01/2019,2019,31,51,4,1
MZ0002,0,grain_dw,avg,ton/ha,7/2/2019,2019,38,58,4,1
MZ0002,0.526444444,grain_dw,avg,ton/ha,14/02/2019,2019,45,65,4,1
MZ0002,1.507333333,grain_dw,avg,ton/ha,21/02/2019,2019,52,72,4,1
MZ0002,3.662888889,grain_dw,avg,ton/ha,1/3/2019,2019,60,80,4,1
MZ0002,5.236666667,grain_dw,avg,ton/ha,8/3/2019,2019,67,87,4,1
MZ0002,5.847777778,grain_dw,avg,ton/ha,14/03/2019,2019,73,93,4,1
MZ0002,5.055555556,grain_dw,avg,ton/ha,22/03/2019,2019,81,101,4,1
MZ0001,3.392,lai,avg,m2/m2,3/1/2019,2019,3,23,1,1
MZ0001,3.546,lai,avg,m2/m2,10/1/2019,2019,10,30,1,1
MZ0001,3.797,lai,avg,m2/m2,17/01/2019,2019,17,37,1,1
MZ0001,3.476,lai,avg,m2/m2,23/01/2019,2019,23,43,1,1
MZ0001,5.318,lai,avg,m2/m2,1/2/2019,2019,32,52,1,1
MZ0001,3.977,lai,avg,m2/m2,14/02/2019,2019,45,65,1,1
MZ0001,4.828,lai,avg,m2/m2,21/02/2019,2019,52,72,1,1
MZ0001,2.616,lai,avg,m2/m2,26/03/2019,2019,85,105,1,1
MZ0001,3.872,lai,avg,m2/m2,3/1/2019,2019,3,23,2,1
